well,curve,available,non_missing_count,missing_pct
25_10-10,DEPT,True,15346,0.0
25_10-10,DEPTH_MD,True,14910,2.841131239410921
25_10-10,DRHO,True,9304,39.371823276423825
25_10-10,DTC,True,9115,40.60341457057214
25_10-10,DTS,True,2974,80.62035709631175
25_10-10,GR,True,14979,2.3915026717059806
25_10-10,MUDWEIGHT,False,0,100.0
25_10-10,NPHI,True,9242,39.7758373517529
25_10-10,PEF,True,9213,39.96481167731005
25_10-10,RDEP,True,14910,2.841131239410921
25_10-10,RHOB,True,9213,39.96481167731005
25_10-10,RMED,True,14908,2.854163951518307
25_10-10,RMIC,True,3029,80.26195751335852
25_10-10,ROP,True,15001,2.2481428385246915
25_10-10,ROPA,True,15261,0.5538902645640609
25_10-10,RSHA,True,14910,2.841131239410921
25_10-10,RXO,False,0,100.0
25_10-10,SGR,False,0,100.0
25_10-10,SP,False,0,100.0
25_10-10,X_LOC,True,14910,2.841131239410921
25_10-10,Y_LOC,True,14910,2.841131239410921
25_10-10,Z_LOC,True,14910,2.841131239410921
25_10-9,BS,True,18704,4.760934874484446
25_10-9,CALI,True,10790,45.05830235755385
25_10-9,DCAL,True,10790,45.05830235755385
25_10-9,DEPT,True,19639,0.0
25_10-9,DEPTH_MD,True,18685,4.8576811446611305
25_10-9,DRHO,True,10788,45.06848617546718
25_10-9,DTC,True,10689,45.572585162177305
25_10-9,DTS,True,10549,46.28545241611079
25_10-9,GR,True,18688,4.842405417791129
25_10-9,MUDWEIGHT,False,0,100.0
25_10-9,NPHI,True,10616,45.944294516014054
25_10-9,PEF,True,10682,45.60822852487397
25_10-9,RDEP,True,18685,4.8576811446611305
25_10-9,RHOB,True,10582,46.11741942054076
25_10-9,RMED,True,18623,5.17337949997454
25_10-9,RMIC,False,0,100.0
25_10-9,ROP,True,18704,4.760934874484446
25_10-9,ROPA,True,18623,5.17337949997454
25_10-9,RSHA,False,0,100.0
25_10-9,RXO,False,0,100.0
25_10-9,SGR,False,0,100.0
25_10-9,SP,False,0,100.0
25_10-9,X_LOC,True,18685,4.8576811446611305
25_10-9,Y_LOC,True,18685,4.8576811446611305
25_10-9,Z_LOC,True,18685,4.8576811446611305
25_11-15,BS,True,6031,51.37074665376552
25_11-15,CALI,True,5912,52.33026931140139
25_11-15,DCAL,False,0,100.0
25_11-15,DEPT,True,12402,0.0
25_11-15,DEPTH_MD,True,12268,1.0804708917916517
25_11-15,DRHO,True,5912,52.33026931140139
25_11-15,DTC,True,11291,8.9582325431382
25_11-15,DTS,False,0,100.0
25_11-15,GR,True,12383,0.15320109659732184
25_11-15,MUDWEIGHT,True,4625,62.707627801967426
25_11-15,NPHI,True,5797,53.25753910659571
25_11-15,PEF,False,0,100.0
25_11-15,RDEP,True,12173,1.8464763747782609
25_11-15,RHOB,True,11004,11.272375423318815
25_11-15,RMED,True,11866,4.3218835671665845
25_11-15,RMIC,False,0,100.0
25_11-15,ROP,True,12400,0.016126431220775395
25_11-15,ROPA,False,0,100.0
25_11-15,RSHA,True,4639,62.59474278342203
25_11-15,RXO,False,0,100.0
25_11-15,SGR,False,0,100.0
25_11-15,SP,True,11776,5.047572972101277
25_11-15,X_LOC,True,12268,1.0804708917916517
25_11-15,Y_LOC,True,12268,1.0804708917916517
25_11-15,Z_LOC,True,12268,1.0804708917916517
25_11-19 S,BS,False,0,100.0
25_11-19 S,CALI,True,7209,47.69643764057172
25_11-19 S,DCAL,False,0,100.0
25_11-19 S,DEPT,True,13783,0.0
25_11-19 S,DEPTH_MD,True,13250,3.8670826380323597
25_11-19 S,DRHO,True,7986,42.059058260175576
25_11-19 S,DTC,True,8199,40.51367626786622
25_11-19 S,DTS,False,0,100.0
25_11-19 S,GR,True,13295,3.540593484727561
25_11-19 S,MUDWEIGHT,True,8224,40.332293404919106
25_11-19 S,NPHI,True,8235,40.25248494522238
25_11-19 S,PEF,True,8016,41.84139882463905
25_11-19 S,RDEP,True,13250,3.8670826380323597
25_11-19 S,RHOB,True,8279,39.93325110643546
25_11-19 S,RMED,True,13250,3.8670826380323597
25_11-19 S,RMIC,False,0,100.0
25_11-19 S,ROP,True,13717,0.47885075818037137
25_11-19 S,ROPA,False,0,100.0
25_11-19 S,RSHA,True,13251,3.8598273235144753
25_11-19 S,RXO,False,0,100.0
25_11-19 S,SGR,False,0,100.0
25_11-19 S,SP,False,0,100.0
25_11-19 S,X_LOC,True,13250,3.8670826380323597
25_11-19 S,Y_LOC,True,13250,3.8670826380323597
25_11-19 S,Z_LOC,True,13250,3.8670826380323597
25_11-24,BS,True,12476,4.413116763714376
25_11-24,CALI,True,6540,49.89273674532638
25_11-24,DCAL,True,4196,67.8516702421085
25_11-24,DEPT,True,13052,0.0
25_11-24,DEPTH_MD,True,12421,4.834508121360715
25_11-24,DRHO,True,6493,50.2528348145878
25_11-24,DTC,True,11574,11.323935029114306
25_11-24,DTS,True,6524,50.01532332209623
25_11-24,GR,True,10983,15.851976708550408
25_11-24,MUDWEIGHT,False,0,100.0
25_11-24,NPHI,True,6378,51.133925835121055
25_11-24,PEF,True,6424,50.781489426907754
25_11-24,RDEP,True,10890,16.564511186025133
25_11-24,RHOB,True,6429,50.74318112166718
25_11-24,RMED,True,10832,17.00888752681582
25_11-24,RMIC,True,6312,51.63959546429666
25_11-24,ROP,True,12458,4.5510266625804485
25_11-24,ROPA,True,13006,0.3524364082132969
25_11-24,RSHA,False,0,100.0
25_11-24,RXO,False,0,100.0
25_11-24,SGR,False,0,100.0
25_11-24,SP,False,0,100.0
25_11-24,X_LOC,True,12421,4.834508121360715
25_11-24,Y_LOC,True,12421,4.834508121360715
25_11-24,Z_LOC,True,12421,4.834508121360715
25_11-5,BS,True,13266,0.532353602759239
25_11-5,CALI,True,11777,11.696783384569242
25_11-5,DCAL,True,11777,11.696783384569242
25_11-5,DEPT,True,13337,0.0
25_11-5,DEPTH_MD,True,11730,12.04918647371973
25_11-5,DRHO,True,5157,61.3331333883182
25_11-5,DTC,True,10571,20.739296693409315
25_11-5,DTS,False,0,100.0
25_11-5,GR,True,13279,0.43488040788782767
25_11-5,MUDWEIGHT,True,12783,4.153857689135487
25_11-5,NPHI,True,6660,50.063732473569765
25_11-5,PEF,False,0,100.0
25_11-5,RDEP,True,11730,12.04918647371973
25_11-5,RHOB,True,5159,61.31813751218416
25_11-5,RMED,True,11731,12.041688535652694
25_11-5,RMIC,False,0,100.0
25_11-5,ROP,True,12807,3.9739071755267252
25_11-5,ROPA,False,0,100.0
25_11-5,RSHA,False,0,100.0
25_11-5,RXO,False,0,100.0
25_11-5,SGR,False,0,100.0
25_11-5,SP,True,11686,12.379095748669112
25_11-5,X_LOC,True,11730,12.04918647371973
25_11-5,Y_LOC,True,11730,12.04918647371973
25_11-5,Z_LOC,True,11730,12.04918647371973
25_2-13 T4,BS,True,24492,0.0
25_2-13 T4,CALI,True,21083,13.918830638575862
25_2-13 T4,DCAL,True,20861,14.825249060917855
25_2-13 T4,DEPT,True,24492,0.0
25_2-13 T4,DEPTH_MD,True,24340,0.6206108116936115
25_2-13 T4,DRHO,True,20813,15.02123142250531
25_2-13 T4,DTC,True,20941,14.49861179160542
25_2-13 T4,DTS,False,0,100.0
25_2-13 T4,GR,True,24416,0.3103054058468113
25_2-13 T4,MUDWEIGHT,False,0,100.0
25_2-13 T4,NPHI,True,3969,83.79470847623713
25_2-13 T4,PEF,True,18499,24.469214437367302
25_2-13 T4,RDEP,True,24340,0.6206108116936115
25_2-13 T4,RHOB,True,20661,15.641842234198922
25_2-13 T4,RMED,True,20852,14.861995753715496
25_2-13 T4,RMIC,False,0,100.0
25_2-13 T4,ROP,False,0,100.0
25_2-13 T4,ROPA,False,0,100.0
25_2-13 T4,RSHA,True,20854,14.85382982198269
25_2-13 T4,RXO,True,3135,87.19990200881921
25_2-13 T4,SGR,False,0,100.0
25_2-13 T4,SP,True,24492,0.0
25_2-13 T4,X_LOC,True,24340,0.6206108116936115
25_2-13 T4,Y_LOC,True,24340,0.6206108116936115
25_2-13 T4,Z_LOC,True,24340,0.6206108116936115
25_2-14,BS,True,22918,0.1959674258589894
25_2-14,CALI,True,15946,30.557853938945257
25_2-14,DCAL,True,15990,30.36624134477203
25_2-14,DEPT,True,22963,0.0
25_2-14,DEPTH_MD,True,15947,30.55349910725951
25_2-14,DRHO,True,15967,30.466402473544395
25_2-14,DTC,True,15294,33.39720419805775
25_2-14,DTS,False,0,100.0
25_2-14,GR,True,22897,0.28741889125984965
25_2-14,MUDWEIGHT,False,0,100.0
25_2-14,NPHI,True,3931,82.88115664329574
25_2-14,PEF,True,16260,29.19043678961808
25_2-14,RDEP,True,15947,30.55349910725951
25_2-14,RHOB,True,16275,29.125114314331746
25_2-14,RMED,True,15942,30.575273265688285
25_2-14,RMIC,False,0,100.0
25_2-14,ROP,True,232,98.98967904890476
25_2-14,ROPA,False,0,100.0
25_2-14,RSHA,True,15945,30.562208770631017
25_2-14,RXO,False,0,100.0
25_2-14,SGR,False,0,100.0
25_2-14,SP,True,16290,29.059791839045424
25_2-14,X_LOC,True,15947,30.55349910725951
25_2-14,Y_LOC,True,15947,30.55349910725951
25_2-14,Z_LOC,True,15947,30.55349910725951
25_2-7,BS,True,25620,1.6846387044783029
25_2-7,CALI,True,25620,1.6846387044783029
25_2-7,DCAL,False,0,100.0
25_2-7,DEPT,True,26059,0.0
25_2-7,DEPTH_MD,True,26058,0.0038374457960732578
25_2-7,DRHO,True,25643,1.596377451168507
25_2-7,DTC,True,25487,2.19501899535669
25_2-7,DTS,False,0,100.0
25_2-7,GR,True,25941,0.45281860393722173
25_2-7,MUDWEIGHT,True,10395,60.109750949767836
25_2-7,NPHI,True,12488,52.0779768985763
25_2-7,PEF,True,25645,1.5887025595763493
25_2-7,RDEP,True,26058,0.0038374457960732578
25_2-7,RHOB,True,25643,1.596377451168507
25_2-7,RMED,True,26058,0.0038374457960732578
25_2-7,RMIC,False,0,100.0
25_2-7,ROP,True,9707,62.74991365746958
25_2-7,ROPA,False,0,100.0
25_2-7,RSHA,True,26056,0.011512337388230875
25_2-7,RXO,True,1886,92.76257722859664
25_2-7,SGR,False,0,100.0
25_2-7,SP,True,26058,0.0038374457960732578
25_2-7,X_LOC,True,26058,0.0038374457960732578
25_2-7,Y_LOC,True,26058,0.0038374457960732578
25_2-7,Z_LOC,True,26058,0.0038374457960732578
25_3-1,BS,True,24618,1.3820454272323035
25_3-1,CALI,True,21211,15.030244762248124
25_3-1,DCAL,True,21062,15.627128149661495
25_3-1,DEPT,True,24963,0.0
25_3-1,DEPTH_MD,True,24672,1.1657252734046386
25_3-1,DRHO,True,21227,14.966149901854742
25_3-1,DTC,True,21038,15.723270440251568
25_3-1,DTS,False,0,100.0
25_3-1,GR,True,24584,1.5182470055682407
25_3-1,MUDWEIGHT,True,24908,0.22032608260225128
25_3-1,NPHI,True,6225,75.06309337819974
25_3-1,PEF,True,21221,14.99018547450226
25_3-1,RDEP,True,24672,1.1657252734046386
25_3-1,RHOB,True,21223,14.982173616953087
25_3-1,RMED,True,21216,15.010215118375193
25_3-1,RMIC,True,5886,76.42110323278453
25_3-1,ROP,True,24888,0.300444658093979
25_3-1,ROPA,False,0,100.0
25_3-1,RSHA,True,6358,74.53030485117975
25_3-1,RXO,True,6370,74.48223370588471
25_3-1,SGR,False,0,100.0
25_3-1,SP,True,21277,14.765853463125422
25_3-1,X_LOC,True,24672,1.1657252734046386
25_3-1,Y_LOC,True,24672,1.1657252734046386
25_3-1,Z_LOC,True,24672,1.1657252734046386
25_4-5,BS,True,27689,0.0072225632877120916
25_4-5,CALI,True,23007,16.91524321981871
25_4-5,DCAL,True,23008,16.911631938174853
25_4-5,DEPT,True,27691,0.0
25_4-5,DEPTH_MD,True,27265,1.538405980282398
25_4-5,DRHO,True,22979,17.016359105846668
25_4-5,DTC,True,27166,1.895922863024091
25_4-5,DTS,False,0,100.0
25_4-5,GR,True,27662,0.10472716767180312
25_4-5,MUDWEIGHT,False,0,100.0
25_4-5,NPHI,True,23009,16.908020656530997
25_4-5,PEF,True,5779,79.13040338015962
25_4-5,RDEP,True,27265,1.538405980282398
25_4-5,RHOB,True,23009,16.908020656530997
25_4-5,RMED,True,27256,1.5709075150771024
25_4-5,RMIC,True,6156,77.76895020042613
25_4-5,ROP,False,0,100.0
25_4-5,ROPA,False,0,100.0
25_4-5,RSHA,True,6227,77.5125492037124
25_4-5,RXO,False,0,100.0
25_4-5,SGR,False,0,100.0
25_4-5,SP,False,0,100.0
25_4-5,X_LOC,True,27265,1.538405980282398
25_4-5,Y_LOC,True,27265,1.538405980282398
25_4-5,Z_LOC,True,27265,1.538405980282398
25_5-1,BS,False,0,100.0
25_5-1,CALI,True,18688,13.597484858292109
25_5-1,DCAL,False,0,100.0
25_5-1,DEPT,True,21629,0.0
25_5-1,DEPTH_MD,True,21144,2.24235979472005
25_5-1,DRHO,True,18682,13.625225391835038
25_5-1,DTC,True,18454,14.679365666466316
25_5-1,DTS,False,0,100.0
25_5-1,GR,True,21081,2.533635396920797
25_5-1,MUDWEIGHT,True,18394,14.956771001895607
25_5-1,NPHI,True,3465,83.97984187895881
25_5-1,PEF,True,18683,13.620601969577883
25_5-1,RDEP,True,21144,2.24235979472005
25_5-1,RHOB,True,18682,13.625225391835038
25_5-1,RMED,True,18636,13.83790281566415
25_5-1,RMIC,False,0,100.0
25_5-1,ROP,True,21612,0.07859817837163607
25_5-1,ROPA,False,0,100.0
25_5-1,RSHA,True,3062,85.84308104859217
25_5-1,RXO,True,3064,85.83383420407786
25_5-1,SGR,False,0,100.0
25_5-1,SP,True,18709,13.500392990891863
25_5-1,X_LOC,True,21144,2.24235979472005
25_5-1,Y_LOC,True,21144,2.24235979472005
25_5-1,Z_LOC,True,21144,2.24235979472005
25_5-3,BS,True,11091,38.581238232362395
25_5-3,CALI,True,11321,37.30756451434267
25_5-3,DCAL,False,0,100.0
25_5-3,DEPT,True,18058,0.0
25_5-3,DEPTH_MD,True,17740,1.7609923579576914
25_5-3,DRHO,True,11155,38.22682467604386
25_5-3,DTC,True,11117,38.43725772510799
25_5-3,DTS,False,0,100.0
25_5-3,GR,True,17958,0.5537711817476976
25_5-3,MUDWEIGHT,False,0,100.0
25_5-3,NPHI,True,3539,80.40203787794883
25_5-3,PEF,True,11108,38.487097131465276
25_5-3,RDEP,True,17740,1.7609923579576914
25_5-3,RHOB,True,11156,38.22128696422639
25_5-3,RMED,True,11271,37.584450105216526
25_5-3,RMIC,False,0,100.0
25_5-3,ROP,False,0,100.0
25_5-3,ROPA,False,0,100.0
25_5-3,RSHA,True,867,95.19880385424743
25_5-3,RXO,True,885,95.09912504153284
25_5-3,SGR,False,0,100.0
25_5-3,SP,True,11172,38.13268357514675
25_5-3,X_LOC,True,17740,1.7609923579576914
25_5-3,Y_LOC,True,17740,1.7609923579576914
25_5-3,Z_LOC,True,17740,1.7609923579576914
25_5-4,BS,True,19998,0.11487937665450865
25_5-4,CALI,True,13057,34.78347734878378
25_5-4,DCAL,True,13048,34.82843014834424
25_5-4,DEPT,True,20021,0.0
25_5-4,DEPTH_MD,True,13019,34.97327805803906
25_5-4,DRHO,True,13049,34.823435392837524
25_5-4,DTC,True,12996,35.08815743469357
25_5-4,DTS,False,0,100.0
25_5-4,GR,True,19636,1.9229808700864104
25_5-4,MUDWEIGHT,False,0,100.0
25_5-4,NPHI,True,2575,87.13850457020129
25_5-4,PEF,True,13130,34.41886019679337
25_5-4,RDEP,True,13019,34.97327805803906
25_5-4,RHOB,True,13030,34.91833574746516
25_5-4,RMED,True,13021,34.96328854702563
25_5-4,RMIC,False,0,100.0
25_5-4,ROP,False,0,100.0
25_5-4,ROPA,False,0,100.0
25_5-4,RSHA,True,1702,91.49892612756607
25_5-4,RXO,True,13460,32.770590879576446
25_5-4,SGR,False,0,100.0
25_5-4,SP,True,13532,32.41096848309275
25_5-4,X_LOC,True,13019,34.97327805803906
25_5-4,Y_LOC,True,13019,34.97327805803906
25_5-4,Z_LOC,True,13019,34.97327805803906
25_6-1,BS,True,17072,5.3291188376864636
25_6-1,CALI,True,17374,3.6544113569566883
25_6-1,DCAL,True,17374,3.6544113569566883
25_6-1,DEPT,True,18033,0.0
25_6-1,DEPTH_MD,True,17206,4.586036710475239
25_6-1,DRHO,True,17376,3.6433205789386136
25_6-1,DTC,True,16837,6.632285254810622
25_6-1,DTS,False,0,100.0
25_6-1,GR,True,17888,0.8040814063106527
25_6-1,MUDWEIGHT,True,17184,4.708035268674093
25_6-1,NPHI,True,4575,74.62984528364665
25_6-1,PEF,False,0,100.0
25_6-1,RDEP,True,17134,4.985304719126049
25_6-1,RHOB,True,17168,4.7967614928187245
25_6-1,RMED,True,17223,4.491765097321576
25_6-1,RMIC,False,0,100.0
25_6-1,ROP,True,17932,0.5600842899129321
25_6-1,ROPA,False,0,100.0
25_6-1,RSHA,True,17376,3.6433205789386136
25_6-1,RXO,False,0,100.0
25_6-1,SGR,False,0,100.0
25_6-1,SP,True,17359,3.737592192092276
25_6-1,X_LOC,True,17206,4.586036710475239
25_6-1,Y_LOC,True,17206,4.586036710475239
25_6-1,Z_LOC,True,17206,4.586036710475239
25_6-2,BS,True,9010,39.269344836883256
25_6-2,CALI,True,8871,40.206255055270965
25_6-2,DCAL,False,0,100.0
25_6-2,DEPT,True,14836,0.0
25_6-2,DEPTH_MD,True,14481,2.3928282555945035
25_6-2,DRHO,True,8841,40.408465893771904
25_6-2,DTC,True,14617,1.4761391210568853
25_6-2,DTS,False,0,100.0
25_6-2,GR,True,9045,39.03343219196549
25_6-2,MUDWEIGHT,True,14144,4.664330008088435
25_6-2,NPHI,True,2224,85.00943650579671
25_6-2,PEF,False,0,100.0
25_6-2,RDEP,True,14481,2.3928282555945035
25_6-2,RHOB,True,8841,40.408465893771904
25_6-2,RMED,True,9010,39.269344836883256
25_6-2,RMIC,True,2335,84.26125640334322
25_6-2,ROP,True,14044,5.33836613642491
25_6-2,ROPA,False,0,100.0
25_6-2,RSHA,True,2397,83.8433540037746
25_6-2,RXO,True,2434,83.59396063629009
25_6-2,SGR,False,0,100.0
25_6-2,SP,True,9045,39.03343219196549
25_6-2,X_LOC,True,14481,2.3928282555945035
25_6-2,Y_LOC,True,14481,2.3928282555945035
25_6-2,Z_LOC,True,14481,2.3928282555945035
25_6-3,BS,True,15060,2.1315310631661033
25_6-3,CALI,True,12039,21.763711983363663
25_6-3,DCAL,False,0,100.0
25_6-3,DEPT,True,15388,0.0
25_6-3,DEPTH_MD,True,15013,2.436963867949049
25_6-3,DRHO,False,0,100.0
25_6-3,DTC,True,12170,20.91239927216012
25_6-3,DTS,True,12119,21.2438263582012
25_6-3,GR,True,14894,3.2102937353782113
25_6-3,MUDWEIGHT,True,8230,46.516766311411494
25_6-3,NPHI,True,8221,46.57525344424227
25_6-3,PEF,False,0,100.0
25_6-3,RDEP,True,15013,2.436963867949049
25_6-3,RHOB,True,8247,46.40629061606446
25_6-3,RMED,True,14972,2.7034052508448148
25_6-3,RMIC,True,8246,46.412789186379
25_6-3,ROP,True,15372,0.10397712503249501
25_6-3,ROPA,False,0,100.0
25_6-3,RSHA,True,8245,46.41928775669353
25_6-3,RXO,False,0,100.0
25_6-3,SGR,False,0,100.0
25_6-3,SP,True,5020,67.37717702105537
25_6-3,X_LOC,True,15013,2.436963867949049
25_6-3,Y_LOC,True,15013,2.436963867949049
25_6-3,Z_LOC,True,15013,2.436963867949049
25_7-2,BS,True,24007,24.234677775673795
25_7-2,CALI,True,23985,24.304109070251844
25_7-2,DCAL,True,23982,24.31357697405795
25_7-2,DEPT,True,31686,0.0
25_7-2,DEPTH_MD,True,31088,1.8872688253487313
25_7-2,DRHO,True,28945,8.650508110837595
25_7-2,DTC,True,28547,9.906583349113173
25_7-2,DTS,False,0,100.0
25_7-2,GR,True,30985,2.212333522691412
25_7-2,MUDWEIGHT,False,0,100.0
25_7-2,NPHI,True,6329,80.02587893707
25_7-2,PEF,True,13565,57.189294956763234
25_7-2,RDEP,True,31088,1.8872688253487313
25_7-2,RHOB,True,28926,8.71047150160954
25_7-2,RMED,True,29639,6.460266363693745
25_7-2,RMIC,True,23919,24.51240295398599
25_7-2,ROP,True,31586,0.31559679353657666
25_7-2,ROPA,False,0,100.0
25_7-2,RSHA,True,23890,24.6039260241116
25_7-2,RXO,True,23777,24.960550400807925
25_7-2,SGR,True,2777,91.23587704348924
25_7-2,SP,True,22866,27.835637189926153
25_7-2,X_LOC,True,31088,1.8872688253487313
25_7-2,Y_LOC,True,31088,1.8872688253487313
25_7-2,Z_LOC,True,31088,1.8872688253487313
25_8-5 S,BS,True,20518,0.09251594682767594
25_8-5 S,CALI,True,14713,28.358572332862643
25_8-5 S,DCAL,True,14609,28.864975410235182
25_8-5 S,DEPT,True,20537,0.0
25_8-5 S,DEPTH_MD,True,20490,0.2288552368895136
25_8-5 S,DRHO,True,14192,30.895456980084724
25_8-5 S,DTC,True,8208,60.033110970443595
25_8-5 S,DTS,True,2091,89.8183765885962
25_8-5 S,GR,True,20479,0.28241710084238036
25_8-5 S,MUDWEIGHT,True,14519,29.30320884257681
25_8-5 S,NPHI,True,13947,32.088425768125816
25_8-5 S,PEF,True,13974,31.956955738423332
25_8-5 S,RDEP,True,20490,0.2288552368895136
25_8-5 S,RHOB,True,13974,31.956955738423332
25_8-5 S,RMED,True,20362,0.8521205628864936
25_8-5 S,RMIC,True,7340,64.25962896236061
25_8-5 S,ROP,True,20531,0.029215562156104102
25_8-5 S,ROPA,False,0,100.0
25_8-5 S,RSHA,True,14707,28.387787895018747
25_8-5 S,RXO,True,14926,27.321419876320785
25_8-5 S,SGR,False,0,100.0
25_8-5 S,SP,True,7482,63.56819399133271
25_8-5 S,X_LOC,True,20490,0.2288552368895136
25_8-5 S,Y_LOC,True,20490,0.2288552368895136
25_8-5 S,Z_LOC,True,20490,0.2288552368895136
25_8-7,BS,True,9268,0.0
25_8-7,CALI,True,9022,2.6542943461372426
25_8-7,DCAL,True,8584,7.380233059991371
25_8-7,DEPT,True,9268,0.0
25_8-7,DEPTH_MD,True,8701,6.1178247734138935
25_8-7,DRHO,True,2518,72.8312473025464
25_8-7,DTC,True,8611,7.088908070781185
25_8-7,DTS,False,0,100.0
25_8-7,GR,True,9202,0.7121277514026803
25_8-7,MUDWEIGHT,True,8652,6.646525679758309
25_8-7,NPHI,True,2657,71.3314630988347
25_8-7,PEF,True,2518,72.8312473025464
25_8-7,RDEP,True,8701,6.1178247734138935
25_8-7,RHOB,True,2518,72.8312473025464
25_8-7,RMED,True,8701,6.1178247734138935
25_8-7,RMIC,True,7844,15.36469572723349
25_8-7,ROP,True,8749,5.599913681484681
25_8-7,ROPA,False,0,100.0
25_8-7,RSHA,True,8236,11.135088476478206
25_8-7,RXO,False,0,100.0
25_8-7,SGR,False,0,100.0
25_8-7,SP,True,5259,43.25636599050496
25_8-7,X_LOC,True,8701,6.1178247734138935
25_8-7,Y_LOC,True,8701,6.1178247734138935
25_8-7,Z_LOC,True,8701,6.1178247734138935
25_9-1,BS,True,15764,2.281180262831639
25_9-1,CALI,True,9808,39.20158690800892
25_9-1,DCAL,False,0,100.0
25_9-1,DEPT,True,16132,0.0
25_9-1,DEPTH_MD,True,15744,2.4051574510290052
25_9-1,DRHO,True,4052,74.8822216712125
25_9-1,DTC,True,4174,74.12596082320853
25_9-1,DTS,False,0,100.0
25_9-1,GR,True,15756,2.330771138110588
25_9-1,MUDWEIGHT,True,9704,39.84626828663526
25_9-1,NPHI,True,3656,77.33696999752046
25_9-1,PEF,True,3685,77.15720307463427
25_9-1,RDEP,True,15744,2.4051574510290052
25_9-1,RHOB,True,3685,77.15720307463427
25_9-1,RMED,True,11481,28.830895115298784
25_9-1,RMIC,True,9651,40.174807835358294
25_9-1,ROP,True,15674,2.839077609719809
25_9-1,ROPA,False,0,100.0
25_9-1,RSHA,True,9435,41.51376146788991
25_9-1,RXO,True,9774,39.41234812794446
25_9-1,SGR,False,0,100.0
25_9-1,SP,True,5775,64.20158690800892
25_9-1,X_LOC,True,15744,2.4051574510290052
25_9-1,Y_LOC,True,15744,2.4051574510290052
25_9-1,Z_LOC,True,15744,2.4051574510290052
26_4-1,BS,True,22727,0.06595725969571475
26_4-1,CALI,True,19644,13.622372702488782
26_4-1,DCAL,True,19600,13.815847330929554
26_4-1,DEPT,True,22742,0.0
26_4-1,DEPTH_MD,True,22709,0.14510597133057246
26_4-1,DRHO,True,13203,41.94442001582974
26_4-1,DTC,True,19476,14.361094011080821
26_4-1,DTS,False,0,100.0
26_4-1,GR,True,22684,0.25503473749011185
26_4-1,MUDWEIGHT,True,19329,15.007475156098849
26_4-1,NPHI,True,13348,41.306833172104476
26_4-1,PEF,True,13251,41.73335678480344
26_4-1,RDEP,True,22709,0.14510597133057246
26_4-1,RHOB,True,13206,41.9312285638906
26_4-1,RMED,True,19502,14.246768094274909
26_4-1,RMIC,False,0,100.0
26_4-1,ROP,True,19473,14.374285463019964
26_4-1,ROPA,False,0,100.0
26_4-1,RSHA,True,22465,1.2180107290475806
26_4-1,RXO,False,0,100.0
26_4-1,SGR,False,0,100.0
26_4-1,SP,True,19901,12.49230498636883
26_4-1,X_LOC,True,22709,0.14510597133057246
26_4-1,Y_LOC,True,22709,0.14510597133057246
26_4-1,Z_LOC,True,22709,0.14510597133057246
29_3-1,BS,False,0,100.0
29_3-1,CALI,True,19029,33.26436136634635
29_3-1,DCAL,False,0,100.0
29_3-1,DEPT,True,28514,0.0
29_3-1,DEPTH_MD,True,28050,1.627270814336812
29_3-1,DRHO,True,8851,68.95910780669145
29_3-1,DTC,True,27295,4.275092936802971
29_3-1,DTS,False,0,100.0
29_3-1,GR,True,28345,0.5926913095321562
29_3-1,MUDWEIGHT,False,0,100.0
29_3-1,NPHI,True,8855,68.94507961001612
29_3-1,PEF,True,6250,78.08094269481659
29_3-1,RDEP,True,28050,1.627270814336812
29_3-1,RHOB,True,8852,68.95560075752263
29_3-1,RMED,True,28017,1.743003436908186
29_3-1,RMIC,False,0,100.0
29_3-1,ROP,False,0,100.0
29_3-1,ROPA,False,0,100.0
29_3-1,RSHA,False,0,100.0
29_3-1,RXO,False,0,100.0
29_3-1,SGR,False,0,100.0
29_3-1,SP,True,13945,51.09419934067476
29_3-1,X_LOC,True,28050,1.627270814336812
29_3-1,Y_LOC,True,28050,1.627270814336812
29_3-1,Z_LOC,True,28050,1.627270814336812
29_6-1,BS,False,0,100.0
29_6-1,CALI,True,24585,20.3234379051076
29_6-1,DCAL,False,0,100.0
29_6-1,DEPT,True,30856,0.0
29_6-1,DEPTH_MD,True,30853,0.009722582317861495
29_6-1,DRHO,True,4579,85.16009852216749
29_6-1,DTC,True,29841,3.289473684210531
29_6-1,DTS,False,0,100.0
29_6-1,GR,True,30792,0.20741508944776
29_6-1,MUDWEIGHT,False,0,100.0
29_6-1,NPHI,True,4579,85.16009852216749
29_6-1,PEF,True,3558,88.46901737101373
29_6-1,RDEP,True,30853,0.009722582317861495
29_6-1,RHOB,True,4579,85.16009852216749
29_6-1,RMED,True,30819,0.11991184858698434
29_6-1,RMIC,False,0,100.0
29_6-1,ROP,False,0,100.0
29_6-1,ROPA,False,0,100.0
29_6-1,RSHA,True,14271,53.749675913922744
29_6-1,RXO,True,12951,58.02761213378274
29_6-1,SGR,True,5764,81.31967850661135
29_6-1,SP,True,30852,0.012963443090485693
29_6-1,X_LOC,True,30853,0.009722582317861495
29_6-1,Y_LOC,True,30853,0.009722582317861495
29_6-1,Z_LOC,True,30853,0.009722582317861495
30_3-3,BS,False,0,100.0
30_3-3,CALI,True,21149,0.6482829896180764
30_3-3,DCAL,False,0,100.0
30_3-3,DEPT,True,21287,0.0
30_3-3,DEPTH_MD,True,21285,0.009395405646639432
